,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,SaleType,SaleCondition,HouseAge,RemodAge,GarageAge,SalePrice
258,RL,4.382026634673881,9.428270356237505,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361,Unf,602,963,GasA,Ex,Y,SBrkr,963,829,7.491087593534876,0,2,1,Gd,7,Typ,1,TA,Attchd,RFn,2,564,TA,TA,Y,0,96,NA,WD,Normal,20,20,20.0,12.352335152508426
259,RM,4.248495242049359,9.44951474036292,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,NA,NA,NA,NA,0,NA,0,0,GasA,Gd,Y,FuseA,882,0,6.782192056006791,0,1,0,TA,4,Typ,0,NA,Detchd,Unf,1,308,TA,TA,Y,0,45,NA,WD,Normal,65,65,65.0,11.48246625748552
260,RL,4.787491742782046,9.867653099526912,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672,ALQ,0,1362,GasA,TA,Y,SBrkr,1382,0,7.231287004327616,1,1,0,TA,6,Typ,1,TA,Attchd,Unf,2,884,TA,TA,Y,0,0,NA,WD,Normal,59,59,30.0,12.078239274020289
261,RL,4.23410650459726,9.168267595554275,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,1482,1482,GasA,Ex,Y,SBrkr,1482,1092,7.853216388156072,0,2,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,868,TA,TA,Y,0,148,NA,New,Partial,14,14,14.0,12.528156144699286
262,RL,4.477336814478207,9.044403844431551,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506,Unf,0,506,GasA,TA,Y,SBrkr,1212,0,7.10002716662926,1,1,0,TA,6,Typ,1,TA,Attchd,Unf,2,492,TA,TA,Y,292,12,NA,WD,Normal,44,26,43.0,11.925035115797062
263,RM,3.912023005428146,8.612503371220562,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,234,ALQ,0,926,GasA,TA,Y,SBrkr,926,0,7.182352111885263,1,1,0,TA,6,Typ,0,NA,Detchd,Unf,2,484,TA,TA,Y,0,0,NA,WD,Normal,92,20,47.0,11.77528972943772
264,RM,3.4011973816621555,8.562548893137034,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,680,680,GasA,Gd,N,FuseP,764,0,6.638567789166521,0,1,0,TA,4,Typ,0,NA,Detchd,Unf,2,504,TA,TA,N,0,0,NA,WD,Normal,96,17,56.0,11.198214720130528
265,RL,4.356708826689592,9.400133943608838,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,606,1422,GasA,TA,Y,SBrkr,1422,0,7.259819610363186,0,2,0,Gd,7,Typ,1,TA,Attchd,Fin,2,576,TA,TA,Y,276,0,NA,WD,Normal,40,40,40.0,12.075394321888057
266,RL,4.248495242049359,9.324293862052029,Pave,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,88,802,GasA,Gd,Y,SBrkr,802,709,7.32052696227274,1,2,1,TA,8,Typ,1,TA,Attchd,Fin,2,413,TA,TA,Y,95,75,NA,WD,Normal,24,24,24.0,12.128111104060462
267,RL,4.0943445622221,9.035986984831405,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,342,720,GasA,Ex,Y,SBrkr,1052,720,7.692569648067906,0,2,1,Gd,8,Typ,1,Gd,Detchd,Unf,1,240,TA,TA,Y,262,24,NA,WD,Normal,82,24,82.0,12.097930486910471
268,RM,4.2626798770413155,8.83927669058535,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,212,740,GasA,Ex,Y,SBrkr,778,0,6.656726524178391,0,1,0,TA,4,Typ,1,Gd,Detchd,Fin,1,924,Ex,Ex,Y,0,25,NA,WD,Normal,81,66,55.0,11.699405031912846
269,RL,4.249208678464876,8.976767625171433,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,392,1143,GasA,TA,Y,SBrkr,1113,0,7.014814351275545,1,1,1,TA,6,Typ,1,Fa,Attchd,RFn,1,504,TA,Gd,Y,370,30,NA,WD,Normal,45,45,34.0,11.904967552746252
270,FV,4.430816798843313,9.280612424961515,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1095,1095,GasA,Gd,Y,SBrkr,1095,844,7.569927655242652,0,2,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,1053,TA,TA,Y,192,51,NA,New,Partial,15,15,15.0,12.491251587763836
271,RL,4.290459441148391,10.573980042531268,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226,GLQ,96,1385,GasA,Ex,Y,SBrkr,1363,0,7.217443431696533,1,1,0,TA,5,Mod,2,TA,Attchd,Unf,2,439,TA,TA,Y,81,0,NA,WD,Normal,67,16,67.0,12.394624752074764
272,RL,4.5217885770490405,9.372799299673886,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,628,1152,GasA,Ex,Y,SBrkr,1164,1106,7.727535110475448,0,2,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,671,TA,TA,Y,132,57,NA,WD,Normal,22,14,22.0,12.577636201962656
273,RL,4.382026634673881,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620,LwQ,0,1240,GasA,Gd,Y,SBrkr,1632,0,7.397561535524052,1,2,0,TA,6,Min1,1,Gd,Attchd,RFn,1,338,TA,TA,Y,289,0,NA,WD,Normal,63,33,63.0,11.842229212112828
274,RL,4.330733340286331,9.025696119812583,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546,Unf,270,816,GasA,TA,Y,SBrkr,816,0,6.704414354964107,0,1,0,TA,5,Typ,0,NA,Attchd,Unf,1,264,TA,TA,Y,168,0,NA,WD,Normal,39,39,39.0,11.732060994886899
275,RL,4.007333185232471,8.890685920281129,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,952,952,GasW,Gd,N,SBrkr,952,596,7.344719054149673,0,2,1,Ex,5,Typ,0,NA,Detchd,Unf,2,672,TA,TA,Y,74,0,NA,WD,Normal,96,14,43.0,12.230765258120545
276,RL,4.859812404361672,9.126523885883072,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,1560,1560,GasA,Ex,Y,SBrkr,1560,0,7.352441100243583,0,2,0,Gd,7,Typ,0,NA,Attchd,Fin,2,573,TA,TA,Y,100,150,NA,WD,Normal,18,18,18.0,12.211060187041213
277,RL,4.941642422609304,9.859431166339208,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,744,864,GasA,Ex,Y,SBrkr,864,0,6.761572768804055,0,1,0,TA,4,Typ,0,NA,Detchd,Unf,2,400,TA,TA,Y,0,0,NA,WD,Normal,70,70,70.0,11.856515169360305
278,RL,4.672828834461906,9.578449693540579,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,2121,2121,GasA,Ex,Y,SBrkr,2121,0,7.659642954564682,0,2,1,Ex,8,Typ,1,Ex,Attchd,Fin,3,732,TA,TA,Y,124,98,NA,New,Partial,15,14,14.0,12.936751613811438
279,RL,4.418840607796598,9.210840247017833,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392,Unf,768,1160,GasA,Ex,Y,SBrkr,1156,866,7.611842399580417,0,2,1,TA,8,Typ,1,TA,Attchd,Fin,2,505,TA,TA,Y,288,117,NA,WD,Normal,44,44,44.0,12.165250651009918
280,RL,4.406719247264253,9.331406899955626,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,386,807,GasA,Gd,Y,SBrkr,1175,807,7.591861714889934,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,575,TA,TA,Y,0,84,NA,WD,Normal,32,32,32.0,12.339291489316397
281,FV,4.0943445622221,8.881836305004146,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,357,1262,GasA,Gd,Y,SBrkr,1262,0,7.140453043101158,0,2,0,Gd,5,Typ,0,NA,Attchd,Fin,2,572,TA,TA,Y,0,120,NA,New,Partial,15,15,15.0,12.128111104060462
282,RL,3.5263605246161616,8.529714471969909,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,410,1314,GasA,Ex,Y,SBrkr,1314,0,7.1808311990445555,1,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2,626,TA,TA,Y,172,62,NA,ConLw,Normal,14,13,13.0,12.24288661865289
283,RL,4.30406509320417,9.17076759685636,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1468,1468,GasA,Ex,Y,SBrkr,1468,0,7.291656209174461,0,2,0,Gd,6,Typ,1,Gd,Attchd,Fin,3,898,TA,TA,Y,210,150,NA,New,Partial,13,12,13.0,12.407379502235209
284,RL,3.912023005428146,8.988695696785708,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430,Unf,1145,1575,GasA,Gd,Y,SBrkr,1575,0,7.362010551259734,1,2,0,Gd,5,Typ,0,NA,Attchd,RFn,2,529,TA,TA,Y,0,0,NA,WD,Normal,29,29,29.0,12.096257779522967
285,FV,3.5553480614894135,8.35490952835879,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,625,625,GasA,Ex,Y,SBrkr,625,625,7.1308988302963465,0,2,1,Gd,5,Typ,0,NA,Detchd,RFn,2,528,TA,TA,Y,0,54,NA,New,Partial,15,14,15.0,12.011880916165731
286,RL,4.343805421853684,9.188708071849069,Pave,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,312,912,GasA,TA,Y,SBrkr,1085,649,7.458186157340487,0,1,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,440,TA,TA,Y,0,0,NA,WD,Normal,59,40,59.0,11.976659481202368
287,RL,4.249208678464876,9.002701007197938,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614,Unf,244,858,GasA,TA,Y,SBrkr,858,0,6.754604099487962,0,1,0,TA,5,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,0,NA,WD,Normal,50,50,42.466279912980326,11.385092093460344
288,RL,4.249208678464876,9.19207456316929,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450,Unf,432,882,GasA,TA,Y,SBrkr,900,0,6.802394763324311,0,1,0,TA,5,Typ,0,NA,Detchd,Unf,1,280,TA,TA,Y,0,0,NA,WD,Normal,54,54,51.0,11.711776323715394
289,RL,4.0943445622221,9.074520648833648,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,698,698,GasA,Ex,Y,FuseA,698,698,7.241366283322318,0,1,0,TA,7,Typ,0,NA,Detchd,Unf,1,384,TA,TA,Y,0,0,NA,WD,Normal,106,18,18.0,11.941944326032129
290,RL,4.787491742782046,9.655731072956666,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1079,1079,GasA,Ex,Y,SBrkr,1079,840,7.5595594960077,0,2,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,685,Gd,TA,Y,0,51,NA,New,Partial,15,15,15.0,12.359780370124389
291,RL,4.007333185232471,8.645938147306799,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210,Unf,570,780,GasA,Ex,N,SBrkr,936,780,7.447751280047908,1,2,0,Fa,9,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,184,NA,WD,Normal,109,21,42.466279912980326,11.819674600139235
292,RL,4.0943445622221,9.34215779659637,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292,Unf,476,768,GasA,Gd,Y,SBrkr,1148,568,7.447751280047908,0,1,1,TA,8,Min2,1,Gd,Attchd,Unf,1,281,TA,TA,Y,0,0,NA,WD,Normal,72,13,72.0,11.782952602183288
293,RL,4.249208678464876,9.720705889909716,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,795,Unf,0,795,GasA,Fa,Y,SBrkr,1468,795,7.724446645633537,1,2,1,Gd,9,Typ,1,TA,Attchd,Fin,2,539,TA,TA,Y,0,250,NA,WD,Normal,44,27,44.0,12.367340793126296
294,RL,4.382026634673881,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285,Unf,131,1416,GasA,TA,Y,SBrkr,1644,0,7.404887575616125,1,1,0,TA,7,Typ,2,Gd,Attchd,Fin,2,418,TA,TA,Y,110,0,NA,WD,Normal,68,68,68.0,12.025749091398891
295,RL,3.6109179126442243,8.979290649090876,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,184,1003,GasA,TA,Y,SBrkr,1003,0,6.910750787961936,1,1,0,TA,6,Typ,0,NA,Detchd,Unf,2,588,TA,TA,Y,120,0,NA,WD,Normal,37,37,37.0,11.867097278690842
296,RM,4.31748811353631,9.52588077255636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420,Unf,490,910,GasA,TA,Y,FuseA,910,648,7.351158226430694,0,1,1,TA,6,Typ,0,NA,Attchd,Unf,1,282,TA,TA,Y,289,0,NA,WD,Normal,71,71,71.0,11.931635799828413
297,FV,4.189654742026425,8.90910013492555,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,326,975,GasA,Ex,Y,SBrkr,975,975,7.575584651557793,0,2,1,Gd,7,Typ,1,TA,Detchd,RFn,2,576,TA,TA,Y,0,10,NA,WD,Normal,24,23,24.0,12.384218830913648
298,RL,4.499809670330265,9.367344120785848,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,384,Rec,143,702,GasA,Gd,Y,SBrkr,1041,702,7.463363045520021,0,1,2,TA,7,Typ,1,Gd,Attchd,Unf,2,539,TA,TA,Y,224,0,NA,WD,Normal,53,53,53.0,12.072541252905651
299,RL,4.382026634673881,9.546812608597396,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,1092,1092,GasA,Ex,Y,SBrkr,1152,0,7.049254841255837,0,1,0,Gd,6,Typ,1,Gd,Attchd,Unf,1,300,TA,TA,Y,0,36,NA,WD,Family,71,17,71.0,11.973509872299472
300,RL,4.499809670330265,9.66459564425378,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,841,Unf,324,1165,GasA,TA,Y,SBrkr,1336,0,7.197435354096591,1,1,0,TA,5,Typ,2,Gd,Attchd,Unf,1,375,TA,TA,Y,0,0,NA,WD,Normal,68,68,68.0,11.964001084330445
301,RL,4.189654742026425,9.69437017295501,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281,Unf,747,1028,GasA,Ex,Y,SBrkr,1210,1242,7.804659297056102,0,2,1,Gd,9,Typ,1,TA,BuiltIn,Fin,2,683,TA,TA,Y,208,50,NA,WD,Normal,23,22,23.0,12.495003937382387
302,RL,4.770684624465665,9.525443040003957,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1541,1541,GasA,Ex,Y,SBrkr,1541,0,7.340186835320115,0,2,0,Gd,6,Typ,1,TA,Attchd,RFn,3,843,TA,TA,Y,468,81,NA,WD,Normal,20,19,20.0,12.230765258120545
303,RL,4.248495242049359,9.190137664658664,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,894,Unf,0,894,GasA,TA,Y,SBrkr,894,0,6.795705775173514,1,1,0,TA,5,Typ,0,NA,Attchd,Unf,2,552,TA,TA,Y,256,0,NA,WD,Abnorml,49,49,46.0,11.917723684090689
304,RM,4.465908118654584,9.8193447844237,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1470,1470,GasA,Ex,Y,SBrkr,1675,1818,8.158516244806831,0,3,0,Gd,10,Typ,1,Ex,Attchd,Unf,3,870,TA,TA,Y,302,0,NA,WD,Normal,141,19,18.0,12.594730635321957
305,RL,4.382026634673881,9.248214024404264,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,536,2000,GasA,Ex,Y,SBrkr,2000,0,7.600902459542082,1,2,0,Gd,8,Typ,0,NA,Attchd,Fin,3,888,TA,TA,Y,168,0,NA,WD,Normal,17,16,17.0,12.631013530138995
306,RL,4.7535901911063645,9.508517181520606,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,700,Unf,0,700,GasA,Gd,Y,SBrkr,1122,1121,7.715569534520208,1,2,1,Gd,8,Typ,1,TA,Attchd,RFn,3,746,TA,TA,Y,127,44,NA,WD,Normal,31,30,31.0,12.323855681186558
307,RM,4.249208678464876,8.977146484808472,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,319,319,GasA,TA,Y,FuseA,1035,371,7.2485040723706105,0,1,0,Fa,6,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,144,NA,WD,Normal,101,71,42.466279912980326,11.401993904262946
308,RL,4.249208678464876,9.420763358881013,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,262,Unf,599,861,GasA,Ex,Y,SBrkr,861,0,6.7580945044277305,0,1,0,TA,4,Typ,0,NA,Detchd,Unf,2,539,TA,TA,Y,158,0,NA,WD,Normal,81,71,60.0,11.320553572322773
309,RL,4.499809670330265,9.423675982299306,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,622,1896,GasA,Ex,Y,SBrkr,1944,0,7.572502985020384,1,2,0,Ex,8,Typ,3,Ex,Attchd,Fin,3,708,TA,TA,Y,208,175,NA,WD,Normal,18,17,18.0,12.793859310432293
310,RL,4.249208678464876,8.947025655972697,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,518,Unf,179,697,GasA,Gd,Y,SBrkr,697,804,7.313886831633462,0,2,1,Gd,6,Typ,1,TA,Attchd,Fin,2,420,TA,TA,Y,190,63,NA,WD,Normal,28,27,28.0,12.017330520933296
311,RL,3.912023005428146,8.987196820661973,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,292,972,GasA,Ex,Y,SBrkr,972,0,6.879355804460439,1,1,0,TA,5,Typ,1,Gd,Detchd,Unf,1,240,TA,TA,Y,0,0,NA,WD,Normal,73,19,73.0,11.790557201568507
312,RM,4.174387269895637,8.961879012677683,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507,Unf,286,793,GasA,TA,Y,SBrkr,793,325,7.0192966537150445,1,1,0,TA,5,Typ,1,Gd,Detchd,Unf,2,410,TA,TA,Y,0,0,NA,WD,Normal,82,71,82.0,11.694413341015606
313,RL,5.0106352940962555,12.279532193216468,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236,Rec,80,2136,GasW,TA,Y,SBrkr,2036,0,7.618742377670413,2,2,0,TA,8,Typ,2,Gd,Attchd,RFn,2,513,TA,TA,Y,0,0,NA,WD,Normal,56,56,56.0,12.834681304952548
